Unnamed: 0.1,Unnamed: 0,neg_word,pos_word,hyphen_word,negative_affix,tokenizer,neg_bytes,neg_correct,soft_neg_correct,pos_bytes,pos_correct,soft_pos_correct,hyphen_bytes,hyphen_correct,soft_hyphen_correct,tokenizer_type,Predict,NegMorph,tokenized_into
14646,14646,immutability,mutability,im-mutability,im,LLaMa-2-13B,"['imm', 'ut', 'ability']",Incorrect,Correct,"['mut', 'ability']",Incorrect,Incorrect,"['im', '-', 'mut', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,imm
14656,14656,immutableness,mutableness,im-mutableness,im,LLaMa-2-13B,"['imm', 'ut', 'ab', 'len', 'ess']",Incorrect,Correct,"['mut', 'ab', 'len', 'ess']",Incorrect,Incorrect,"['im', '-', 'mut', 'ab', 'len', 'ess']",Correct,Correct,sentencepiece,1,Under-segmented,imm
14666,14666,denationalization,nationalization,de-nationalization,de,LLaMa-2-13B,"['den', 'ational', 'ization']",Incorrect,Correct,"['national', 'ization']",Incorrect,Incorrect,"['de', '-', 'n', 'ational', 'ization']",Correct,Correct,sentencepiece,1,Under-segmented,den
14736,14736,nonsingular_matrix,singular_matrix,non-singular_matrix,non,LLaMa-2-13B,"['n', 'ons', 'ing', 'ular', '_', 'matrix']",Incorrect,Incorrect,"['singular', '_', 'matrix']",Incorrect,Incorrect,"['non', '-', 'sing', 'ular', '_', 'matrix']",Correct,Correct,sentencepiece,1,Over-segmented,n
14756,14756,nonvolatile_storage,volatile_storage,non-volatile_storage,non,LLaMa-2-13B,"['non', 'vol', 'atile', '_', 'storage']",Correct,Correct,"['vol', 'atile', '_', 'storage']",Incorrect,Incorrect,"['non', '-', 'vol', 'atile', '_', 'storage']",Correct,Correct,sentencepiece,1,Correct,non
14816,14816,defense,offense,de-fense,de,LLaMa-2-13B,['defense'],Not segmented,Correct,"['off', 'ense']",Incorrect,Incorrect,"['de', '-', 'f', 'ense']",Correct,Correct,sentencepiece,1,Under-segmented,defense
14846,14846,extraordinariness,ordinariness,extra-ordinariness,extra,LLaMa-2-13B,"['extra', 'ordin', 'ar', 'iness']",Correct,Correct,"['ord', 'inar', 'iness']",Incorrect,Incorrect,"['extra', '-', 'ordin', 'ar', 'iness']",Correct,Correct,sentencepiece,1,Correct,extra
14876,14876,undergarment,overgarment,under-garment,under,LLaMa-2-13B,"['under', 'gar', 'ment']",Correct,Correct,"['over', 'gar', 'ment']",Incorrect,Incorrect,"['under', '-', 'gar', 'ment']",Correct,Correct,sentencepiece,1,Correct,under
14906,14906,impalpability,palpability,im-palpability,im,LLaMa-2-13B,"['imp', 'al', 'p', 'ability']",Incorrect,Correct,"['pal', 'p', 'ability']",Incorrect,Incorrect,"['im', '-', 'pal', 'p', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,imp
14916,14916,impartiality,partiality,im-partiality,im,LLaMa-2-13B,"['im', 'partial', 'ity']",Correct,Correct,"['partial', 'ity']",Incorrect,Incorrect,"['im', '-', 'partial', 'ity']",Correct,Correct,sentencepiece,1,Correct,im
14946,14946,impatience,patience,im-patience,im,LLaMa-2-13B,"['imp', 'atience']",Incorrect,Correct,"['p', 'atience']",Incorrect,Incorrect,"['im', '-', 'p', 'atience']",Correct,Correct,sentencepiece,1,Under-segmented,imp
14966,14966,impenetrability,penetrability,im-penetrability,im,LLaMa-2-13B,"['im', 'pen', 'et', 'rab', 'ility']",Correct,Correct,"['pen', 'et', 'rab', 'ility']",Incorrect,Incorrect,"['im', '-', 'pen', 'et', 'rab', 'ility']",Correct,Correct,sentencepiece,1,Correct,im
15026,15026,impermeability,permeability,im-permeability,im,LLaMa-2-13B,"['imper', 'me', 'ability']",Incorrect,Correct,"['per', 'me', 'ability']",Incorrect,Incorrect,"['im', '-', 'per', 'me', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,imper
15106,15106,implausibility,plausibility,im-plausibility,im,LLaMa-2-13B,"['imp', 'laus', 'ibility']",Incorrect,Correct,"['pla', 'us', 'ibility']",Incorrect,Incorrect,"['im', '-', 'pla', 'us', 'ibility']",Correct,Correct,sentencepiece,1,Under-segmented,imp
15206,15206,impracticality,practicality,im-practicality,im,LLaMa-2-13B,"['imp', 'ract', 'ical', 'ity']",Incorrect,Correct,"['practical', 'ity']",Incorrect,Incorrect,"['im', '-', 'p', 'ract', 'ical', 'ity']",Correct,Correct,sentencepiece,1,Under-segmented,imp
15216,15216,impreciseness,preciseness,im-preciseness,im,LLaMa-2-13B,"['im', 'pre', 'cis', 'eness']",Correct,Correct,"['precis', 'eness']",Incorrect,Incorrect,"['im', '-', 'pre', 'cis', 'eness']",Correct,Correct,sentencepiece,1,Correct,im
15236,15236,unpredictability,predictability,un-predictability,un,LLaMa-2-13B,"['un', 'predict', 'ability']",Correct,Correct,"['predict', 'ability']",Incorrect,Incorrect,"['un', '-', 'predict', 'ability']",Correct,Correct,sentencepiece,1,Correct,un
15246,15246,improbability,probability,im-probability,im,LLaMa-2-13B,"['impro', 'b', 'ability']",Incorrect,Correct,['probability'],Not segmented,Not segmented,"['im', '-', 'prob', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,impro
15356,15356,impurity,purity,im-purity,im,LLaMa-2-13B,"['imp', 'urity']",Incorrect,Correct,"['pur', 'ity']",Incorrect,Incorrect,"['im', '-', 'p', 'urity']",Correct,Correct,sentencepiece,1,Under-segmented,imp
15396,15396,overtime,regulation_time,over-time,over,LLaMa-2-13B,"['over', 'time']",Correct,Correct,"['reg', 'ulation', '_', 'time']",Incorrect,Incorrect,"['over', '-', 'time']",Correct,Correct,sentencepiece,1,Correct,over
15596,15596,insanity,sanity,in-sanity,in,LLaMa-2-13B,"['ins', 'an', 'ity']",Incorrect,Correct,"['san', 'ity']",Incorrect,Incorrect,"['in', '-', 'san', 'ity']",Correct,Correct,sentencepiece,1,Under-segmented,ins
15686,15686,integration,segregation,in-tegration,in,LLaMa-2-13B,['integration'],Not segmented,Correct,"['seg', 'reg', 'ation']",Incorrect,Incorrect,"['in', '-', 'tegr', 'ation']",Correct,Correct,sentencepiece,1,Under-segmented,integration
15696,15696,unselfconsciousness,self-consciousness,un-selfconsciousness,un,LLaMa-2-13B,"['un', 'self', 'cons', 'cious', 'ness']",Correct,Correct,"['self', '-', 'cons', 'cious', 'ness']",Incorrect,Incorrect,"['un', '-', 'self', 'cons', 'cious', 'ness']",Correct,Correct,sentencepiece,1,Correct,un
15736,15736,insentience,sentience,in-sentience,in,LLaMa-2-13B,"['ins', 'ent', 'ience']",Incorrect,Correct,"['sent', 'ience']",Incorrect,Incorrect,"['in', '-', 'sent', 'ience']",Correct,Correct,sentencepiece,1,Under-segmented,ins
15776,15776,dissimilitude,similitude,dis-similitude,dis,LLaMa-2-13B,"['dis', 'sim', 'il', 'itude']",Correct,Correct,"['sim', 'il', 'itude']",Incorrect,Incorrect,"['dis', '-', 'sim', 'il', 'itude']",Correct,Correct,sentencepiece,1,Correct,dis
15816,15816,insolubility,solubility,in-solubility,in,LLaMa-2-13B,"['ins', 'ol', 'ub', 'ility']",Incorrect,Correct,"['sol', 'ub', 'ility']",Incorrect,Incorrect,"['in', '-', 'sol', 'ub', 'ility']",Correct,Correct,sentencepiece,1,Under-segmented,ins
15886,15886,astigmatism,stigmatism,a-stigmatism,a,LLaMa-2-13B,"['ast', 'ig', 'mat', 'ism']",Incorrect,Correct,"['st', 'ig', 'mat', 'ism']",Incorrect,Correct,"['a', '-', 'st', 'ig', 'mat', 'ism']",Correct,Correct,sentencepiece,1,Under-segmented,ast
15896,15896,unstratified_language,stratified_language,un-stratified_language,un,LLaMa-2-13B,"['un', 'str', 'at', 'ified', '_', 'language']",Correct,Correct,"['strat', 'ified', '_', 'language']",Incorrect,Incorrect,"['un', '-', 'str', 'at', 'ified', '_', 'language']",Correct,Correct,sentencepiece,1,Correct,un
15926,15926,subtraction,addition,sub-traction,sub,LLaMa-2-13B,"['sub', 'tra', 'ction']",Correct,Correct,['addition'],Not segmented,Not segmented,"['sub', '-', 'tra', 'ction']",Correct,Correct,sentencepiece,1,Correct,sub
15986,15986,asymmetry,symmetry,a-symmetry,a,LLaMa-2-13B,"['asym', 'met', 'ry']",Incorrect,Correct,['symmetry'],Not segmented,Not segmented,"['a', '-', 'sym', 'met', 'ry']",Correct,Correct,sentencepiece,1,Under-segmented,asym
15996,15996,asynchronism,synchronism,a-synchronism,a,LLaMa-2-13B,"['as', 'ynchron', 'ism']",Incorrect,Correct,"['synchron', 'ism']",Incorrect,Incorrect,"['a', '-', 's', 'ynchron', 'ism']",Correct,Correct,sentencepiece,1,Under-segmented,as
16036,16036,intangibility,tangibility,in-tangibility,in,LLaMa-2-13B,"['int', 'ang', 'ibility']",Incorrect,Correct,"['tang', 'ibility']",Incorrect,Incorrect,"['in', '-', 't', 'ang', 'ibility']",Correct,Correct,sentencepiece,1,Under-segmented,int
16056,16056,intemperance,temperance,in-temperance,in,LLaMa-2-13B,"['int', 'em', 'per', 'ance']",Incorrect,Correct,"['temper', 'ance']",Incorrect,Incorrect,"['in', '-', 'temper', 'ance']",Correct,Correct,sentencepiece,1,Under-segmented,int
16116,16116,atonality,tonality,a-tonality,a,LLaMa-2-13B,"['at', 'on', 'ality']",Incorrect,Correct,"['ton', 'ality']",Incorrect,Correct,"['a', '-', 'ton', 'ality']",Correct,Correct,sentencepiece,1,Under-segmented,at
16126,16126,atonicity,tonicity,a-tonicity,a,LLaMa-2-13B,"['at', 'onic', 'ity']",Incorrect,Correct,"['t', 'onic', 'ity']",Incorrect,Incorrect,"['a', '-', 'ton', 'icity']",Correct,Correct,sentencepiece,1,Under-segmented,at
16136,16136,intractability,tractability,in-tractability,in,LLaMa-2-13B,"['int', 'ract', 'ability']",Incorrect,Correct,"['tract', 'ability']",Incorrect,Incorrect,"['in', '-', 't', 'ract', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,int
16146,16146,intransitivity,transitivity,in-transitivity,in,LLaMa-2-13B,"['in', 'trans', 'itivity']",Correct,Correct,"['trans', 'itivity']",Incorrect,Incorrect,"['in', '-', 'trans', 'itivity']",Correct,Correct,sentencepiece,1,Correct,in
16156,16156,detribalisation,tribalisation,de-tribalisation,de,LLaMa-2-13B,"['det', 'rib', 'al', 'isation']",Incorrect,Correct,"['trib', 'al', 'isation']",Incorrect,Incorrect,"['de', '-', 't', 'rib', 'al', 'isation']",Correct,Correct,sentencepiece,1,Under-segmented,det
16166,16166,detribalization,tribalization,de-tribalization,de,LLaMa-2-13B,"['det', 'rib', 'al', 'ization']",Incorrect,Correct,"['trib', 'al', 'ization']",Incorrect,Incorrect,"['de', '-', 't', 'rib', 'al', 'ization']",Correct,Correct,sentencepiece,1,Under-segmented,det
16206,16206,antitype,type,anti-type,anti,LLaMa-2-13B,"['ant', 'ity', 'pe']",Incorrect,Incorrect,['type'],Not segmented,Not segmented,"['anti', '-', 'type']",Correct,Correct,sentencepiece,1,Over-segmented,ant
16216,16216,atypicality,typicality,a-typicality,a,LLaMa-2-13B,"['at', 'yp', 'ical', 'ity']",Incorrect,Correct,"['typical', 'ity']",Incorrect,Correct,"['a', '-', 'typ', 'ical', 'ity']",Correct,Correct,sentencepiece,1,Under-segmented,at
16236,16236,unequivocalness,equivocalness,un-equivocalness,un,LLaMa-2-13B,"['une', 'qu', 'iv', 'ocal', 'ness']",Incorrect,Correct,"['equ', 'iv', 'ocal', 'ness']",Incorrect,Incorrect,"['un', '-', 'equiv', 'ocal', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,une
16266,16266,unpretentiousness,pretentiousness,un-pretentiousness,un,LLaMa-2-13B,"['un', 'pret', 'ent', 'ious', 'ness']",Correct,Correct,"['pret', 'ent', 'ious', 'ness']",Incorrect,Incorrect,"['un', '-', 'pret', 'ent', 'ious', 'ness']",Correct,Correct,sentencepiece,1,Correct,un
16346,16346,invariability,variability,in-variability,in,LLaMa-2-13B,"['invari', 'ability']",Incorrect,Correct,"['vari', 'ability']",Incorrect,Incorrect,"['in', '-', 'vari', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,invari
16366,16366,unvariedness,variedness,un-variedness,un,LLaMa-2-13B,"['un', 'var', 'ied', 'ness']",Correct,Correct,"['varied', 'ness']",Incorrect,Incorrect,"['un', '-', 'var', 'ied', 'ness']",Correct,Correct,sentencepiece,1,Correct,un
16376,16376,invisibility,visibility,in-visibility,in,LLaMa-2-13B,"['in', 'visibility']",Correct,Correct,['visibility'],Not segmented,Not segmented,"['in', '-', 'visibility']",Correct,Correct,sentencepiece,1,Correct,in
16506,16506,unambiguously,ambiguously,un-ambiguously,un,LLaMa-2-13B,"['un', 'ambigu', 'ously']",Correct,Correct,"['ambigu', 'ously']",Incorrect,Incorrect,"['un', '-', 'ambigu', 'ously']",Correct,Correct,sentencepiece,1,Correct,un
16746,16746,noncomprehensively,comprehensively,non-comprehensively,non,LLaMa-2-13B,"['non', 'com', 'pre', 'hens', 'ively']",Correct,Correct,"['compreh', 'ens', 'ively']",Incorrect,Incorrect,"['non', '-', 'com', 'pre', 'hens', 'ively']",Correct,Correct,sentencepiece,1,Correct,non
16786,16786,inconsequentially,consequentially,in-consequentially,in,LLaMa-2-13B,"['incon', 'sequ', 'entially']",Incorrect,Correct,"['consequ', 'entially']",Incorrect,Incorrect,"['in', '-', 'con', 'sequ', 'entially']",Correct,Correct,sentencepiece,1,Under-segmented,incon
16816,16816,inconspicuously,conspicuously,in-conspicuously,in,LLaMa-2-13B,"['incon', 'sp', 'ic', 'u', 'ously']",Incorrect,Correct,"['consp', 'ic', 'u', 'ously']",Incorrect,Incorrect,"['in', '-', 'con', 'sp', 'ic', 'u', 'ously']",Correct,Correct,sentencepiece,1,Under-segmented,incon
16926,16926,indecorously,decorously,in-decorously,in,LLaMa-2-13B,"['inde', 'cor', 'ously']",Incorrect,Correct,"['decor', 'ously']",Incorrect,Incorrect,"['in', '-', 'decor', 'ously']",Correct,Correct,sentencepiece,1,Under-segmented,inde
16936,16936,defensively,offensively,de-fensively,de,LLaMa-2-13B,"['def', 'ens', 'ively']",Incorrect,Correct,"['off', 'ens', 'ively']",Incorrect,Incorrect,"['de', '-', 'f', 'ens', 'ively']",Correct,Correct,sentencepiece,1,Under-segmented,def
16986,16986,indirectly,directly,in-directly,in,LLaMa-2-13B,"['indirect', 'ly']",Incorrect,Correct,['directly'],Not segmented,Not segmented,"['in', '-', 'direct', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,indirect
17046,17046,downwardly,upwardly,down-wardly,down,LLaMa-2-13B,"['down', 'ward', 'ly']",Correct,Correct,"['up', 'ward', 'ly']",Incorrect,Incorrect,"['down', '-', 'ward', 'ly']",Correct,Correct,sentencepiece,1,Correct,down
17056,17056,downwards,upwards,down-wards,down,LLaMa-2-13B,"['down', 'wards']",Correct,Correct,"['up', 'wards']",Incorrect,Incorrect,"['down', '-', 'wards']",Correct,Correct,sentencepiece,1,Correct,down
17066,17066,undramatically,dramatically,un-dramatically,un,LLaMa-2-13B,"['und', 'ram', 'atically']",Incorrect,Correct,"['dram', 'atically']",Incorrect,Incorrect,"['un', '-', 'd', 'ram', 'atically']",Correct,Correct,sentencepiece,1,Under-segmented,und
17246,17246,inexpressively,expressively,in-expressively,in,LLaMa-2-13B,"['in', 'express', 'ively']",Correct,Correct,"['express', 'ively']",Incorrect,Incorrect,"['in', '-', 'express', 'ively']",Correct,Correct,sentencepiece,1,Correct,in
17296,17296,fearlessly,fearfully,fear-lessly,less,LLaMa-2-13B,"['fear', 'lessly']",Incorrect,Correct,"['fear', 'fully']",Incorrect,Incorrect,"['fear', '-', 'lessly']",Incorrect,Correct,sentencepiece,1,Under-segmented,lessly
17446,17446,harmlessly,harmfully,harm-lessly,less,LLaMa-2-13B,"['har', 'ml', 'ess', 'ly']",Incorrect,Incorrect,"['harm', 'fully']",Incorrect,Incorrect,"['harm', '-', 'lessly']",Incorrect,Correct,sentencepiece,1,Over-segmented,ess
17576,17576,immeasurably,measurably,im-measurably,im,LLaMa-2-13B,"['im', 'me', 'as', 'ur', 'ably']",Correct,Correct,"['meas', 'ur', 'ably']",Incorrect,Incorrect,"['im', '-', 'me', 'as', 'ur', 'ably']",Correct,Correct,sentencepiece,1,Correct,im
17596,17596,imperceptibly,perceptibly,im-perceptibly,im,LLaMa-2-13B,"['imper', 'cept', 'ibly']",Incorrect,Correct,"['per', 'cept', 'ibly']",Incorrect,Incorrect,"['im', '-', 'per', 'cept', 'ibly']",Correct,Correct,sentencepiece,1,Under-segmented,imper
17606,17606,impersonally,personally,im-personally,im,LLaMa-2-13B,"['imp', 'erson', 'ally']",Incorrect,Correct,['personally'],Not segmented,Not segmented,"['im', '-', 'person', 'ally']",Correct,Correct,sentencepiece,1,Under-segmented,imp
17626,17626,incomparably,comparably,in-comparably,in,LLaMa-2-13B,"['in', 'com', 'par', 'ably']",Correct,Correct,"['compar', 'ably']",Incorrect,Incorrect,"['in', '-', 'com', 'par', 'ably']",Correct,Correct,sentencepiece,1,Correct,in
17636,17636,incredibly,credibly,in-credibly,in,LLaMa-2-13B,"['incred', 'ibly']",Incorrect,Correct,"['cred', 'ibly']",Incorrect,Incorrect,"['in', '-', 'cred', 'ibly']",Correct,Correct,sentencepiece,1,Under-segmented,incred
17656,17656,outdoors,indoors,out-doors,out,LLaMa-2-13B,"['out', 'do', 'ors']",Correct,Correct,"['ind', 'o', 'ors']",Incorrect,Incorrect,"['out', '-', 'do', 'ors']",Correct,Correct,sentencepiece,1,Correct,out
17666,17666,infinitely,finitely,in-finitely,in,LLaMa-2-13B,['infinitely'],Not segmented,Correct,"['finit', 'ely']",Incorrect,Correct,"['in', '-', 'f', 'initely']",Correct,Correct,sentencepiece,1,Under-segmented,infinitely
17676,17676,informally,formally,in-formally,in,LLaMa-2-13B,"['inform', 'ally']",Incorrect,Correct,['formally'],Not segmented,Not segmented,"['in', '-', 'form', 'ally']",Correct,Correct,sentencepiece,1,Under-segmented,inform
17696,17696,inoffensively,offensively,in-offensively,in,LLaMa-2-13B,"['in', 'off', 'ens', 'ively']",Correct,Correct,"['off', 'ens', 'ively']",Incorrect,Incorrect,"['in', '-', 'off', 'ens', 'ively']",Correct,Correct,sentencepiece,1,Correct,in
17716,17716,insanely,sanely,in-sanely,in,LLaMa-2-13B,"['ins', 'an', 'ely']",Incorrect,Correct,"['san', 'ely']",Incorrect,Incorrect,"['in', '-', 'san', 'ely']",Correct,Correct,sentencepiece,1,Under-segmented,ins
17726,17726,uninstructively,instructively,un-instructively,un,LLaMa-2-13B,"['un', 'inst', 'ruct', 'ively']",Correct,Correct,"['instruct', 'ively']",Incorrect,Incorrect,"['un', '-', 'inst', 'ruct', 'ively']",Correct,Correct,sentencepiece,1,Correct,un
17776,17776,internally,externally,in-ternally,in,LLaMa-2-13B,['internally'],Not segmented,Correct,"['extern', 'ally']",Incorrect,Incorrect,"['in', '-', 'tern', 'ally']",Correct,Correct,sentencepiece,1,Under-segmented,internally
17956,17956,immoderately,moderately,im-moderately,im,LLaMa-2-13B,"['im', 'mod', 'er', 'ately']",Correct,Correct,"['moder', 'ately']",Incorrect,Incorrect,"['im', '-', 'mod', 'er', 'ately']",Correct,Correct,sentencepiece,1,Correct,im
17966,17966,immodestly,modestly,im-modestly,im,LLaMa-2-13B,"['im', 'mod', 'est', 'ly']",Correct,Correct,"['mod', 'est', 'ly']",Incorrect,Incorrect,"['im', '-', 'mod', 'est', 'ly']",Correct,Correct,sentencepiece,1,Correct,im
18046,18046,aborad,orad,ab-orad,ab,LLaMa-2-13B,"['ab', 'or', 'ad']",Correct,Correct,"['or', 'ad']",Incorrect,Incorrect,"['ab', '-', 'or', 'ad']",Correct,Correct,sentencepiece,1,Correct,ab
18176,18176,unpretentiously,pretentiously,un-pretentiously,un,LLaMa-2-13B,"['un', 'pret', 'ent', 'iously']",Correct,Correct,"['pret', 'ent', 'iously']",Incorrect,Incorrect,"['un', '-', 'pret', 'ent', 'iously']",Correct,Correct,sentencepiece,1,Correct,un
18236,18236,irrationally,rationally,ir-rationally,ir,LLaMa-2-13B,"['ir', 'r', 'ation', 'ally']",Correct,Correct,"['r', 'ation', 'ally']",Incorrect,Incorrect,"['ir', '-', 'r', 'ation', 'ally']",Correct,Correct,sentencepiece,1,Correct,ir
18296,18296,irresolutely,resolutely,ir-resolutely,ir,LLaMa-2-13B,"['ir', 'resol', 'utely']",Correct,Correct,"['resol', 'utely']",Incorrect,Incorrect,"['ir', '-', 'resol', 'utely']",Correct,Correct,sentencepiece,1,Correct,ir
18376,18376,unselfconsciously,self-consciously,un-selfconsciously,un,LLaMa-2-13B,"['un', 'self', 'cons', 'ci', 'ously']",Correct,Correct,"['self', '-', 'cons', 'ci', 'ously']",Incorrect,Incorrect,"['un', '-', 'self', 'cons', 'ci', 'ously']",Correct,Correct,sentencepiece,1,Correct,un
18386,18386,unselfishly,selfishly,un-selfishly,un,LLaMa-2-13B,"['un', 'self', 'ish', 'ly']",Correct,Correct,"['self', 'ish', 'ly']",Incorrect,Incorrect,"['un', '-', 'self', 'ish', 'ly']",Correct,Correct,sentencepiece,1,Correct,un
18416,18416,inseparably,separably,in-separably,in,LLaMa-2-13B,"['in', 'separ', 'ably']",Correct,Correct,"['separ', 'ably']",Incorrect,Incorrect,"['in', '-', 'separ', 'ably']",Correct,Correct,sentencepiece,1,Correct,in
18426,18426,insignificantly,significantly,in-significantly,in,LLaMa-2-13B,"['ins', 'ign', 'ific', 'antly']",Incorrect,Correct,['significantly'],Not segmented,Not segmented,"['in', '-', 'sign', 'ific', 'antly']",Correct,Correct,sentencepiece,1,Under-segmented,ins
18506,18506,asymmetrically,symmetrically,a-symmetrically,a,LLaMa-2-13B,"['asym', 'met', 'r', 'ically']",Incorrect,Correct,"['symmet', 'r', 'ically']",Incorrect,Correct,"['a', '-', 'sym', 'met', 'r', 'ically']",Correct,Correct,sentencepiece,1,Under-segmented,asym
18586,18586,intransitively,transitively,in-transitively,in,LLaMa-2-13B,"['in', 'trans', 'it', 'ively']",Correct,Correct,"['trans', 'it', 'ively']",Incorrect,Incorrect,"['in', '-', 'trans', 'it', 'ively']",Correct,Correct,sentencepiece,1,Correct,in
18596,18596,atypically,typically,a-typically,a,LLaMa-2-13B,"['at', 'yp', 'ically']",Incorrect,Correct,['typically'],Not segmented,Correct,"['a', '-', 'typ', 'ically']",Correct,Correct,sentencepiece,1,Under-segmented,at
18646,18646,ungrammatically,grammatically,un-grammatically,un,LLaMa-2-13B,"['un', 'gram', 'matically']",Correct,Correct,"['gram', 'matically']",Incorrect,Incorrect,"['un', '-', 'gram', 'matically']",Correct,Correct,sentencepiece,1,Correct,un
18796,18796,disappear,appear,dis-appear,dis,LLaMa-2-13B,['disappear'],Not segmented,Correct,['appear'],Not segmented,Not segmented,"['dis', '-', 'app', 'ear']",Correct,Correct,sentencepiece,1,Under-segmented,disappear
