Unnamed: 0,word,negative_affix,tokenizer,bytes,correct,tokenizer_type,Negated
18602,unsympathetically,un,cl100k_base,"['uns', 'y', 'mp', 'ath', 'etically']",Incorrect,byte_level_bpe,True
18612,unsystematically,un,cl100k_base,"['un', 'system', 'atically']",Correct,byte_level_bpe,True
18622,tactlessly,less,cl100k_base,"['t', 'act', 'lessly']",Incorrect,byte_level_bpe,True
18632,tastelessly,less,cl100k_base,"['t', 'aste', 'lessly']",Incorrect,byte_level_bpe,True
18642,thoughtlessly,less,cl100k_base,"['thought', 'lessly']",Incorrect,byte_level_bpe,True
18652,intolerably,in,cl100k_base,"['int', 'oler', 'ably']",Incorrect,byte_level_bpe,True
18662,intolerantly,in,cl100k_base,"['int', 'oler', 'antly']",Incorrect,byte_level_bpe,True
18672,intransitively,in,cl100k_base,"['in', 'trans', 'it', 'ively']",Correct,byte_level_bpe,True
18682,atypically,a,cl100k_base,"['at', 'yp', 'ically']",Incorrect,byte_level_bpe,True
18692,unashamedly,un,cl100k_base,"['un', 'ash', 'amed', 'ly']",Correct,byte_level_bpe,False
18702,unbelievingly,un,cl100k_base,"['un', 'belie', 'ving', 'ly']",Correct,byte_level_bpe,True
18712,unceremoniously,un,cl100k_base,"['unc', 'er', 'emon', 'iously']",Incorrect,byte_level_bpe,True
18722,uncomplainingly,un,cl100k_base,"['un', 'com', 'pl', 'aining', 'ly']",Correct,byte_level_bpe,True
18732,ungrammatically,un,cl100k_base,"['un', 'gram', 'm', 'atically']",Correct,byte_level_bpe,True
18742,unhesitatingly,un,cl100k_base,"['un', 'hes', 'itating', 'ly']",Correct,byte_level_bpe,False
18752,unremarkably,un,cl100k_base,"['un', 'remark', 'ably']",Correct,byte_level_bpe,False
18762,unsteadily,un,cl100k_base,"['un', 'stead', 'ily']",Correct,byte_level_bpe,False
18772,untruthfully,un,cl100k_base,"['un', 'truth', 'fully']",Correct,byte_level_bpe,True
18782,uselessly,less,cl100k_base,"['use', 'lessly']",Incorrect,byte_level_bpe,True
18792,nonviolently,non,cl100k_base,"['non', 'viol', 'ently']",Correct,byte_level_bpe,True
18802,involuntarily,in,cl100k_base,"['in', 'vol', 'unt', 'arily']",Correct,byte_level_bpe,False
18812,unwarily,un,cl100k_base,"['un', 'w', 'arily']",Correct,byte_level_bpe,True
18822,unwillingly,un,cl100k_base,"['un', 'w', 'illing', 'ly']",Correct,byte_level_bpe,True
18832,unwittingly,un,cl100k_base,"['un', 'w', 'itting', 'ly']",Correct,byte_level_bpe,False
18842,decelerate,de,cl100k_base,"['de', 'cel', 'erate']",Correct,byte_level_bpe,True
18852,inactivate,in,cl100k_base,"['in', 'activate']",Correct,byte_level_bpe,True
18862,disadvantage,dis,cl100k_base,"['dis', 'adv', 'antage']",Correct,byte_level_bpe,True
18872,degrade,de,cl100k_base,"['de', 'grade']",Correct,byte_level_bpe,False
18882,disappear,dis,cl100k_base,"['dis', 'appear']",Correct,byte_level_bpe,True
18892,disapprove,dis,cl100k_base,"['dis', 'approve']",Correct,byte_level_bpe,True
18902,disarm,dis,cl100k_base,"['dis', 'arm']",Correct,byte_level_bpe,True
18912,disarrange,dis,cl100k_base,"['dis', 'arr', 'ange']",Correct,byte_level_bpe,True
18922,descend,de,cl100k_base,"['desc', 'end']",Incorrect,byte_level_bpe,False
18932,disassemble,dis,cl100k_base,"['dis', 'assemble']",Correct,byte_level_bpe,True
18942,dissent,dis,cl100k_base,"['d', 'issent']",Incorrect,byte_level_bpe,True
18952,dissimilate,dis,cl100k_base,"['d', 'iss', 'im', 'ilate']",Incorrect,byte_level_bpe,True
18962,dissociate,dis,cl100k_base,"['d', 'iss', 'oci', 'ate']",Incorrect,byte_level_bpe,False
18972,detach,de,cl100k_base,['detach'],Not segmented,byte_level_bpe,False
18982,disavow,dis,cl100k_base,"['dis', 'av', 'ow']",Correct,byte_level_bpe,True
18992,unbalance,un,cl100k_base,"['un', 'balance']",Correct,byte_level_bpe,True
19002,unbar,un,cl100k_base,"['un', 'bar']",Correct,byte_level_bpe,True
19012,disbelieve,dis,cl100k_base,"['dis', 'bel', 'ieve']",Correct,byte_level_bpe,True
19022,unbelt,un,cl100k_base,"['un', 'belt']",Correct,byte_level_bpe,True
19032,unbend,un,cl100k_base,"['un', 'b', 'end']",Correct,byte_level_bpe,True
19042,disinherit,dis,cl100k_base,"['dis', 'inherit']",Correct,byte_level_bpe,True
19052,unbind,un,cl100k_base,['unbind'],Not segmented,byte_level_bpe,True
19062,unblock,un,cl100k_base,"['un', 'block']",Correct,byte_level_bpe,True
19072,unbolt,un,cl100k_base,"['un', 'bolt']",Correct,byte_level_bpe,True
19082,unbox,un,cl100k_base,"['un', 'box']",Correct,byte_level_bpe,False
19092,unbraid,un,cl100k_base,"['un', 'b', 'raid']",Correct,byte_level_bpe,True
19102,unbridle,un,cl100k_base,"['un', 'brid', 'le']",Correct,byte_level_bpe,False
19112,unbuckle,un,cl100k_base,"['un', 'b', 'uckle']",Correct,byte_level_bpe,True
19122,unburden,un,cl100k_base,"['un', 'bur', 'den']",Correct,byte_level_bpe,True
19132,unbutton,un,cl100k_base,"['un', 'button']",Correct,byte_level_bpe,True
19142,decalcify,de,cl100k_base,"['de', 'calc', 'ify']",Correct,byte_level_bpe,True
19152,miscarry,mis,cl100k_base,"['misc', 'arry']",Incorrect,byte_level_bpe,True
19162,decentralise,de,cl100k_base,"['de', 'central', 'ise']",Correct,byte_level_bpe,False
19172,decentralize,de,cl100k_base,"['de', 'central', 'ize']",Correct,byte_level_bpe,True
19182,decertify,de,cl100k_base,"['dec', 'ert', 'ify']",Incorrect,byte_level_bpe,True
19192,unchain,un,cl100k_base,"['unch', 'ain']",Incorrect,byte_level_bpe,True
19202,discharge,dis,cl100k_base,"['dis', 'charge']",Correct,byte_level_bpe,False
19212,disclaim,dis,cl100k_base,"['dis', 'claim']",Correct,byte_level_bpe,True
19222,unclasp,un,cl100k_base,"['un', 'cl', 'asp']",Correct,byte_level_bpe,True
19232,declassify,de,cl100k_base,"['de', 'classify']",Correct,byte_level_bpe,False
19242,unclip,un,cl100k_base,"['un', 'clip']",Correct,byte_level_bpe,True
19252,unclog,un,cl100k_base,"['unc', 'log']",Incorrect,byte_level_bpe,True
19262,uncoil,un,cl100k_base,"['un', 'coil']",Correct,byte_level_bpe,False
19272,decolonise,de,cl100k_base,"['de', 'colon', 'ise']",Correct,byte_level_bpe,False
19282,decolonize,de,cl100k_base,"['de', 'colon', 'ize']",Correct,byte_level_bpe,False
19292,decompress,de,cl100k_base,"['de', 'compress']",Correct,byte_level_bpe,False
19302,deconcentrate,de,cl100k_base,"['de', 'con', 'cent', 'rate']",Correct,byte_level_bpe,False
19312,disconnect,dis,cl100k_base,['disconnect'],Not segmented,byte_level_bpe,True
19322,desecrate,de,cl100k_base,"['des', 'ec', 'rate']",Incorrect,byte_level_bpe,False
19332,discontent,dis,cl100k_base,"['dis', 'content']",Correct,byte_level_bpe,True
19342,discontinue,dis,cl100k_base,"['dis', 'continue']",Correct,byte_level_bpe,True
19352,uncork,un,cl100k_base,"['unc', 'ork']",Incorrect,byte_level_bpe,False
19362,uncouple,un,cl100k_base,"['unc', 'ouple']",Incorrect,byte_level_bpe,True
19372,uncover,un,cl100k_base,"['un', 'cover']",Correct,byte_level_bpe,False
19382,uncrate,un,cl100k_base,"['unc', 'rate']",Incorrect,byte_level_bpe,False
19392,decrescendo,de,cl100k_base,"['dec', 'res', 'c', 'endo']",Incorrect,byte_level_bpe,False
19402,decriminalise,de,cl100k_base,"['de', 'criminal', 'ise']",Correct,byte_level_bpe,False
19412,decriminalize,de,cl100k_base,"['de', 'criminal', 'ize']",Correct,byte_level_bpe,True
19422,uncross,un,cl100k_base,"['unc', 'ross']",Incorrect,byte_level_bpe,True
19432,de-ionate,de,cl100k_base,"['de', '-ion', 'ate']",Correct,byte_level_bpe,True
19442,undeceive,un,cl100k_base,"['unde', 'ceive']",Incorrect,byte_level_bpe,True
19452,decrease,de,cl100k_base,"['de', 'crease']",Correct,byte_level_bpe,False
19462,dehumanize,de,cl100k_base,"['de', 'human', 'ize']",Correct,byte_level_bpe,True
19472,demobilise,de,cl100k_base,"['dem', 'obil', 'ise']",Incorrect,byte_level_bpe,False
19482,demobilize,de,cl100k_base,"['dem', 'obil', 'ize']",Incorrect,byte_level_bpe,False
19492,denazify,de,cl100k_base,"['den', 'az', 'ify']",Incorrect,byte_level_bpe,True
19502,denitrify,de,cl100k_base,"['den', 'itr', 'ify']",Incorrect,byte_level_bpe,False
19512,deoxidise,de,cl100k_base,"['de', 'oxid', 'ise']",Correct,byte_level_bpe,False
19522,depreciate,de,cl100k_base,"['de', 'preci', 'ate']",Correct,byte_level_bpe,False
19532,desegregate,de,cl100k_base,"['des', 'eg', 'reg', 'ate']",Incorrect,byte_level_bpe,True
19542,desensitise,de,cl100k_base,"['des', 'ens', 'it', 'ise']",Incorrect,byte_level_bpe,False
19552,dedifferentiate,de,cl100k_base,"['ded', 'ifferent', 'iate']",Incorrect,byte_level_bpe,True
19562,disable,dis,cl100k_base,['disable'],Not segmented,byte_level_bpe,True
19572,disagree,dis,cl100k_base,"['dis', 'agree']",Correct,byte_level_bpe,True
19582,disallow,dis,cl100k_base,"['dis', 'allow']",Correct,byte_level_bpe,True
19592,discolor,dis,cl100k_base,"['dis', 'color']",Correct,byte_level_bpe,False
19602,disembark,dis,cl100k_base,"['dis', 'emb', 'ark']",Correct,byte_level_bpe,False
19612,disenfranchise,dis,cl100k_base,"['dis', 'en', 'fr', 'anchise']",Correct,byte_level_bpe,True
19622,disintegrate,dis,cl100k_base,"['dis', 'int', 'egrate']",Correct,byte_level_bpe,True
19632,indispose,in,cl100k_base,"['ind', 'is', 'pose']",Incorrect,byte_level_bpe,True
19642,diverge,di,cl100k_base,"['div', 'erge']",Incorrect,byte_level_bpe,False
19652,undock,un,cl100k_base,"['und', 'ock']",Incorrect,byte_level_bpe,True
19662,downgrade,down,cl100k_base,"['down', 'grade']",Correct,byte_level_bpe,True
19672,undress,un,cl100k_base,"['und', 'ress']",Incorrect,byte_level_bpe,True
19682,depress,de,cl100k_base,"['de', 'press']",Correct,byte_level_bpe,False
19692,demulsify,de,cl100k_base,"['dem', 'uls', 'ify']",Incorrect,byte_level_bpe,False
19702,disenchant,dis,cl100k_base,"['dis', 'en', 'chant']",Correct,byte_level_bpe,True
19712,decode,de,cl100k_base,['decode'],Not segmented,byte_level_bpe,False
19722,discourage,dis,cl100k_base,"['disc', 'ourage']",Incorrect,byte_level_bpe,True
19732,de-energise,de,cl100k_base,"['de', '-', 'ener', 'g', 'ise']",Correct,byte_level_bpe,True
19742,de-energize,de,cl100k_base,"['de', '-', 'ener', 'g', 'ize']",Correct,byte_level_bpe,True
19752,disengage,dis,cl100k_base,"['dis', 'engage']",Correct,byte_level_bpe,True
19762,disentangle,dis,cl100k_base,"['dis', 'ent', 'angle']",Correct,byte_level_bpe,False
19772,dethrone,de,cl100k_base,"['d', 'eth', 'rone']",Incorrect,byte_level_bpe,True
19782,de-escalate,de,cl100k_base,"['de', '-', 'escal', 'ate']",Correct,byte_level_bpe,True
19792,disesteem,dis,cl100k_base,"['dis', 'esteem']",Correct,byte_level_bpe,True
19802,exclude,ex,cl100k_base,['exclude'],Not segmented,byte_level_bpe,True
19812,excommunicate,ex,cl100k_base,"['ex', 'communic', 'ate']",Correct,byte_level_bpe,True
19822,import,im,cl100k_base,['import'],Not segmented,byte_level_bpe,False
19832,unfasten,un,cl100k_base,"['un', 'fast', 'en']",Correct,byte_level_bpe,True
19842,unfold,un,cl100k_base,['unfold'],Not segmented,byte_level_bpe,False
19852,unfreeze,un,cl100k_base,"['un', 'freeze']",Correct,byte_level_bpe,True
19862,deglycerolize,de,cl100k_base,"['deg', 'lycer', 'ol', 'ize']",Incorrect,byte_level_bpe,False
19872,unharness,un,cl100k_base,"['un', 'h', 'arness']",Correct,byte_level_bpe,True
19882,dishearten,dis,cl100k_base,"['dis', 'heart', 'en']",Correct,byte_level_bpe,True
19892,unhitch,un,cl100k_base,"['un', 'h', 'itch']",Correct,byte_level_bpe,True
19902,dishonor,dis,cl100k_base,"['dish', 'onor']",Incorrect,byte_level_bpe,True
19912,unhook,un,cl100k_base,"['un', 'hook']",Correct,byte_level_bpe,True
19922,dehumidify,de,cl100k_base,"['de', 'hum', 'id', 'ify']",Correct,byte_level_bpe,False
19932,immigrate,im,cl100k_base,"['imm', 'igrate']",Incorrect,byte_level_bpe,False
19942,implode,im,cl100k_base,['implode'],Not segmented,byte_level_bpe,False
19952,disincarnate,dis,cl100k_base,"['dis', 'inc', 'arn', 'ate']",Correct,byte_level_bpe,True
19962,contraindicate,contra,cl100k_base,"['contr', 'ain', 'd', 'icate']",Incorrect,byte_level_bpe,True
19972,disinfect,dis,cl100k_base,"['dis', 'in', 'fect']",Correct,byte_level_bpe,False
19982,deflate,de,cl100k_base,"['def', 'late']",Incorrect,byte_level_bpe,True
19992,outspan,out,cl100k_base,"['out', 'span']",Correct,byte_level_bpe,False
20002,divest,di,cl100k_base,"['div', 'est']",Incorrect,byte_level_bpe,True
20012,de-iodinate,de,cl100k_base,"['de', '-', 'iod', 'inate']",Correct,byte_level_bpe,False
20022,disjoin,dis,cl100k_base,"['dis', 'join']",Correct,byte_level_bpe,True
20032,unlash,un,cl100k_base,"['un', 'lash']",Correct,byte_level_bpe,True
20042,outlaw,out,cl100k_base,"['out', 'law']",Correct,byte_level_bpe,True
20052,unlock,un,cl100k_base,['unlock'],Not segmented,byte_level_bpe,True
20062,dislodge,dis,cl100k_base,"['dis', 'l', 'odge']",Correct,byte_level_bpe,False
20072,demagnetise,de,cl100k_base,"['dem', 'agnet', 'ise']",Incorrect,byte_level_bpe,True
20082,demagnetize,de,cl100k_base,"['dem', 'agnet', 'ize']",Incorrect,byte_level_bpe,True
20092,unmake,un,cl100k_base,"['un', 'make']",Correct,byte_level_bpe,True
20102,malfunction,mal,cl100k_base,"['mal', 'function']",Correct,byte_level_bpe,True
20112,unmask,un,cl100k_base,"['un', 'mask']",Correct,byte_level_bpe,True
20122,dematerialise,de,cl100k_base,"['dem', 'aterial', 'ise']",Incorrect,byte_level_bpe,True
20132,dematerialize,de,cl100k_base,"['dem', 'aterial', 'ize']",Incorrect,byte_level_bpe,True
20142,demilitarise,de,cl100k_base,"['dem', 'ilit', 'ar', 'ise']",Incorrect,byte_level_bpe,True
20152,demilitarize,de,cl100k_base,"['dem', 'ilit', 'ar', 'ize']",Incorrect,byte_level_bpe,True
20162,misbehave,mis,cl100k_base,"['mis', 'be', 'have']",Correct,byte_level_bpe,True
20172,mistrust,mis,cl100k_base,"['m', 'istr', 'ust']",Incorrect,byte_level_bpe,True
20182,unmuzzle,un,cl100k_base,"['un', 'm', 'uzzle']",Correct,byte_level_bpe,True
20192,demystify,de,cl100k_base,"['dem', 'yst', 'ify']",Incorrect,byte_level_bpe,True
20202,demythologize,de,cl100k_base,"['d', 'emy', 'th', 'olog', 'ize']",Incorrect,byte_level_bpe,True
20212,denationalise,de,cl100k_base,"['den', 'ational', 'ise']",Incorrect,byte_level_bpe,False
20222,denationalize,de,cl100k_base,"['den', 'ational', 'ize']",Incorrect,byte_level_bpe,True
20232,denaturalize,de,cl100k_base,"['den', 'atural', 'ize']",Incorrect,byte_level_bpe,True
20242,disobey,dis,cl100k_base,"['dis', 'ob', 'ey']",Correct,byte_level_bpe,True
20252,disoblige,dis,cl100k_base,"['dis', 'obl', 'ige']",Correct,byte_level_bpe,True
20262,deodorize,de,cl100k_base,"['de', 'odor', 'ize']",Correct,byte_level_bpe,False
20272,deodourise,de,cl100k_base,"['de', 'od', 'our', 'ise']",Correct,byte_level_bpe,False
20282,disorder,dis,cl100k_base,"['dis', 'order']",Correct,byte_level_bpe,False
20292,disorganise,dis,cl100k_base,"['dis', 'organ', 'ise']",Correct,byte_level_bpe,True
20302,disorganize,dis,cl100k_base,"['dis', 'organ', 'ize']",Correct,byte_level_bpe,True
20312,disorient,dis,cl100k_base,"['dis', 'orient']",Correct,byte_level_bpe,True
20322,underbid,under,cl100k_base,"['under', 'bid']",Correct,byte_level_bpe,False
20332,underact,under,cl100k_base,"['under', 'act']",Correct,byte_level_bpe,True
20342,undercharge,under,cl100k_base,"['under', 'charge']",Correct,byte_level_bpe,False
20352,underdress,under,cl100k_base,"['under', 'dress']",Correct,byte_level_bpe,False
20362,underexpose,under,cl100k_base,"['under', 'ex', 'pose']",Correct,byte_level_bpe,True
20372,underpay,under,cl100k_base,"['under', 'pay']",Correct,byte_level_bpe,True
20382,undershoot,under,cl100k_base,"['unders', 'hoot']",Incorrect,byte_level_bpe,True
20392,underspend,under,cl100k_base,"['unders', 'pend']",Incorrect,byte_level_bpe,False
20402,understate,under,cl100k_base,"['under', 'state']",Correct,byte_level_bpe,True
20412,understock,under,cl100k_base,"['under', 'stock']",Correct,byte_level_bpe,False
20422,undervalue,under,cl100k_base,"['und', 'erv', 'alue']",Incorrect,byte_level_bpe,True
20432,unpack,un,cl100k_base,['unpack'],Not segmented,byte_level_bpe,False
20442,depersonalise,de,cl100k_base,"['de', 'personal', 'ise']",Correct,byte_level_bpe,True
20452,depersonalize,de,cl100k_base,"['de', 'personal', 'ize']",Correct,byte_level_bpe,True
20462,dissuade,dis,cl100k_base,"['d', 'iss', 'u', 'ade']",Incorrect,byte_level_bpe,True
20472,unpin,un,cl100k_base,"['un', 'pin']",Correct,byte_level_bpe,True
20482,displease,dis,cl100k_base,"['dis', 'please']",Correct,byte_level_bpe,True
20492,unplug,un,cl100k_base,"['un', 'plug']",Correct,byte_level_bpe,True
20502,depressurise,de,cl100k_base,"['de', 'press', 'ur', 'ise']",Correct,byte_level_bpe,False
20512,depressurize,de,cl100k_base,"['de', 'press', 'ur', 'ize']",Correct,byte_level_bpe,True
20522,demote,de,cl100k_base,"['dem', 'ote']",Incorrect,byte_level_bpe,False
20532,disprove,dis,cl100k_base,"['dis', 'prove']",Correct,byte_level_bpe,True
20542,disqualify,dis,cl100k_base,"['dis', 'qual', 'ify']",Correct,byte_level_bpe,True
20552,deregulate,de,cl100k_base,"['d', 'ereg', 'ulate']",Incorrect,byte_level_bpe,True
20562,derequisition,de,cl100k_base,"['dere', 'quisition']",Incorrect,byte_level_bpe,True
20572,disrespect,dis,cl100k_base,"['dis', 'respect']",Correct,byte_level_bpe,True
20582,derestrict,de,cl100k_base,"['der', 'estr', 'ict']",Incorrect,byte_level_bpe,True
20592,unsaddle,un,cl100k_base,"['uns', 'addle']",Incorrect,byte_level_bpe,True
20602,desalinate,de,cl100k_base,"['des', 'al', 'inate']",Incorrect,byte_level_bpe,False
20612,dissatisfy,dis,cl100k_base,"['d', 'iss', 'atisf', 'y']",Incorrect,byte_level_bpe,True
20622,unscramble,un,cl100k_base,"['un', 'sc', 'ram', 'ble']",Correct,byte_level_bpe,False
20632,unseal,un,cl100k_base,"['un', 'se', 'al']",Correct,byte_level_bpe,True
20642,desensitize,de,cl100k_base,"['des', 'ens', 'itize']",Incorrect,byte_level_bpe,False
20652,unsheathe,un,cl100k_base,"['uns', 'heat', 'he']",Incorrect,byte_level_bpe,True
20662,unsnarl,un,cl100k_base,"['un', 'sn', 'arl']",Correct,byte_level_bpe,True
20672,unspell,un,cl100k_base,"['un', 'spell']",Correct,byte_level_bpe,True
20682,destabilise,de,cl100k_base,"['dest', 'abil', 'ise']",Incorrect,byte_level_bpe,True
20692,destabilize,de,cl100k_base,"['dest', 'abil', 'ize']",Incorrect,byte_level_bpe,True
20702,destalinize,de,cl100k_base,"['dest', 'alin', 'ize']",Incorrect,byte_level_bpe,False
20712,unstaple,un,cl100k_base,"['un', 'st', 'ap', 'le']",Correct,byte_level_bpe,True
20722,unstrain,un,cl100k_base,"['un', 'strain']",Correct,byte_level_bpe,True
20732,unstrap,un,cl100k_base,"['un', 'strap']",Correct,byte_level_bpe,True
20742,unstring,un,cl100k_base,"['un', 'string']",Correct,byte_level_bpe,True
20752,unstuff,un,cl100k_base,"['un', 'stuff']",Correct,byte_level_bpe,True
20762,desynchronise,de,cl100k_base,"['des', 'ynchron', 'ise']",Incorrect,byte_level_bpe,True
20772,desynchronize,de,cl100k_base,"['des', 'ynchronize']",Incorrect,byte_level_bpe,True
20782,detransitivize,de,cl100k_base,"['d', 'etr', 'ans', 'it', 'iv', 'ize']",Incorrect,byte_level_bpe,False
20792,distrust,dis,cl100k_base,"['d', 'istr', 'ust']",Incorrect,byte_level_bpe,True
20802,untune,un,cl100k_base,"['unt', 'une']",Incorrect,byte_level_bpe,True
20812,untwine,un,cl100k_base,"['unt', 'wine']",Incorrect,byte_level_bpe,False
20822,untwist,un,cl100k_base,"['unt', 'w', 'ist']",Incorrect,byte_level_bpe,True
20832,unclutter,un,cl100k_base,"['un', 'cl', 'utter']",Correct,byte_level_bpe,True
20842,underestimate,under,cl100k_base,"['under', 'estimate']",Correct,byte_level_bpe,True
20852,unfurl,un,cl100k_base,"['un', 'f', 'url']",Correct,byte_level_bpe,False
20862,disunify,dis,cl100k_base,"['dis', 'un', 'ify']",Correct,byte_level_bpe,True
20872,unknot,un,cl100k_base,"['unk', 'not']",Incorrect,byte_level_bpe,False
20882,unscrew,un,cl100k_base,"['uns', 'crew']",Incorrect,byte_level_bpe,True
20892,untie,un,cl100k_base,"['unt', 'ie']",Incorrect,byte_level_bpe,True
20902,invalidate,in,cl100k_base,['invalidate'],Not segmented,byte_level_bpe,True
20912,unveil,un,cl100k_base,"['un', 've', 'il']",Correct,byte_level_bpe,False
20922,devitalize,de,cl100k_base,"['dev', 'italize']",Incorrect,byte_level_bpe,True
20932,unweave,un,cl100k_base,"['un', 'we', 'ave']",Correct,byte_level_bpe,True
